CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,RFM_Score_Sum
15392.0,5,4,1030.33,5,4,4,544,3,13
15393.0,16,2,191.3,4,3,2,432,3,9
15394.0,10,4,1457.69,5,4,5,545,3,14
15395.0,326,1,74.55000000000001,1,1,1,111,1,3
15396.0,113,1,153.28,2,1,2,212,3,5
15397.0,290,1,94.0,1,1,1,111,1,3
15398.0,16,3,1277.73,4,3,5,435,3,12
15399.0,1,3,719.05,5,3,4,534,3,12
15400.0,128,2,50.2,2,3,1,231,3,6
15402.0,149,2,396.81,2,3,3,233,1,8
15405.0,189,1,25.94,1,1,1,111,1,3
15406.0,22,3,325.84000000000003,4,3,3,433,3,10
15407.0,34,4,585.24,3,4,4,344,3,11
15408.0,264,1,121.98,1,1,1,111,1,3
15410.0,84,8,1829.41,2,5,5,255,3,12
15411.0,26,5,960.2,4,4,4,444,3,12
15412.0,171,1,49.79,2,1,1,211,1,4
15414.0,10,3,513.69,5,3,3,533,3,11
15415.0,313,1,465.09000000000003,1,1,3,113,1,5
15416.0,65,4,2742.68,3,4,5,345,3,12
15417.0,85,1,508.8,2,1,3,213,3,6
15419.0,25,1,84.74,4,1,1,411,3,6
15421.0,59,4,856.94,3,4,4,344,3,11
15422.0,323,2,97.7,1,3,1,131,1,5
15423.0,38,1,7.5,3,1,1,311,3,5
15424.0,254,2,259.14,1,3,2,132,1,6
15426.0,19,7,1007.22,4,5,4,454,3,13
15427.0,33,3,1254.35,3,3,5,335,3,11
15428.0,15,1,75.06,4,1,1,411,3,6
15429.0,27,2,321.68,4,3,3,433,3,10
15432.0,23,1,171.19,4,1,2,412,3,7
15433.0,79,3,463.3,2,3,3,233,3,8
15434.0,8,6,802.36,5,4,4,544,3,13
15435.0,22,1,109.94,4,1,1,411,3,6
15436.0,12,3,911.15,5,3,4,534,3,12
15437.0,262,1,183.71,1,1,2,112,1,4
15438.0,131,1,137.13,2,1,2,212,3,5
15440.0,55,3,307.18,3,3,3,333,3,9
15443.0,2,7,2626.88,5,5,5,555,0,15
15444.0,9,2,1253.81,5,3,5,535,3,13
15445.0,264,1,68.1,1,1,1,111,1,3
15447.0,331,1,129.67,1,1,1,111,1,3
15448.0,313,1,405.04,1,1,3,113,1,5
15449.0,26,5,899.96,4,4,4,444,3,12
15450.0,30,1,388.94,4,1,3,413,3,8
15452.0,30,3,492.83,4,3,3,433,3,10
15453.0,2,7,1160.12,5,5,5,555,3,15
15454.0,362,1,157.2,1,1,2,112,1,4
15456.0,283,3,356.17,1,3,3,133,1,7
15457.0,262,1,217.17,1,1,2,112,1,4
15458.0,25,1,103.32,4,1,1,411,3,6
15460.0,354,1,167.16,1,1,2,112,1,4
15462.0,94,3,144.6,2,3,2,232,3,7
15463.0,29,1,119.3,4,1,1,411,3,6
15464.0,338,1,713.25,1,1,4,114,1,6
15465.0,20,18,565.39,4,5,4,454,0,13
15466.0,85,1,324.58,2,1,3,213,3,6
15467.0,9,4,440.13,5,4,3,543,3,12
15468.0,43,3,375.01,3,3,3,333,3,9
15469.0,50,3,277.95,3,3,2,332,3,8
15471.0,2,1,356.13,5,1,3,513,3,9
15472.0,113,1,335.15999999999997,2,1,3,213,3,6
15475.0,77,1,406.31,2,1,3,213,3,6
15478.0,40,2,394.11,3,3,3,333,3,9
15480.0,116,1,539.65,2,1,4,214,3,7
15482.0,26,5,216.16000000000003,4,4,2,442,3,10
15483.0,161,4,192.76,2,4,2,242,1,8
15484.0,1,4,1798.0,5,4,5,545,3,14
15485.0,30,3,778.26,4,3,4,434,3,11
15489.0,23,4,606.14,4,4,4,444,3,12
15491.0,95,6,1825.55,2,4,5,245,3,11
15492.0,28,2,465.14,4,3,3,433,3,10
15493.0,33,5,1216.8600000000001,3,4,5,345,3,12
15494.0,21,2,930.28,4,3,4,434,3,11
15497.0,18,3,87.5,4,3,1,431,3,8
15498.0,3,26,6506.22,5,5,5,555,0,15
15500.0,8,4,837.13,5,4,4,544,3,13
15502.0,16,16,2443.48,4,5,5,455,0,14
15503.0,363,1,122.59,1,1,1,111,1,3
15504.0,81,1,52.83,2,1,1,211,3,4
15505.0,53,4,731.98,3,4,4,344,3,11
15506.0,23,3,738.21,4,3,4,434,3,11
15507.0,172,1,296.76,2,1,3,213,1,6
15508.0,189,6,726.13,1,4,4,144,1,9
15511.0,12,5,530.93,5,4,3,543,3,12
15512.0,156,2,121.0,2,3,1,231,1,6
15513.0,31,17,3085.37,4,5,5,455,0,14
15514.0,12,11,1628.33,5,5,5,555,3,15
15516.0,45,3,53.93,3,3,1,331,3,7
15517.0,233,1,246.72,1,1,2,112,1,4
15518.0,64,12,1670.32,3,5,5,355,0,13
15520.0,2,1,320.7,5,1,3,513,3,9
15521.0,37,9,1703.16,3,5,5,355,3,13
15522.0,33,2,326.65,3,3,3,333,3,9
15523.0,84,1,88.51,2,1,1,211,3,4
15525.0,2,4,562.52,5,4,4,544,3,13
15526.0,33,1,9.14,3,1,1,311,3,5
15527.0,19,9,1105.18,4,5,4,454,3,13
15528.0,254,1,112.87,1,1,1,111,1,3
15529.0,23,12,3503.88,4,5,5,455,0,14
15530.0,22,4,1018.4200000000001,4,4,4,444,3,12
15531.0,8,2,1596.7,5,3,5,535,3,13
15532.0,25,6,1067.34,4,4,4,444,3,12
15533.0,19,5,490.57,4,4,3,443,3,11
15535.0,173,4,251.8,2,4,2,242,1,8
15537.0,163,1,86.02,2,1,1,211,1,4
15539.0,7,1,417.26,5,1,3,513,3,9
15540.0,11,1,185.22,5,1,2,512,3,8
15541.0,114,1,85.13000000000001,2,1,1,211,3,4
15543.0,288,1,117.91,1,1,1,111,1,3
15544.0,9,11,3475.01,5,5,5,555,0,15
15545.0,54,2,229.37,3,3,2,332,3,8
15547.0,7,13,3768.83,5,5,5,555,0,15
15549.0,77,3,1143.55,2,3,4,234,3,9
15550.0,4,4,434.78,5,4,3,543,3,12
15551.0,37,1,230.31,3,1,2,312,3,6
15552.0,217,1,90.12,1,1,1,111,1,3
15553.0,60,1,382.63,3,1,3,313,3,7
15554.0,278,1,130.4,1,1,1,111,1,3
15555.0,12,20,3871.72,5,5,5,555,0,15
15556.0,24,1,201.37,4,1,2,412,3,7
15557.0,29,1,236.66000000000003,4,1,2,412,3,7
15561.0,12,5,264.39,5,4,2,542,3,11
15563.0,9,4,966.58,5,4,4,544,3,13
15565.0,50,2,123.66000000000001,3,3,1,331,3,7
15567.0,19,1,59.7,4,1,1,411,3,6
15568.0,3,3,624.79,5,3,4,534,3,12
15569.0,132,2,59.160000000000004,2,3,1,231,3,6
15570.0,7,13,3061.33,5,5,5,555,0,15
15571.0,12,4,326.0,5,4,3,543,3,12
15572.0,5,7,1559.03,5,5,5,555,3,15
15573.0,32,2,414.3,4,3,3,433,3,10
15574.0,178,4,438.65000000000003,2,4,3,243,1,9
15576.0,38,1,441.33,3,1,3,313,3,7
15577.0,151,3,209.53,2,3,2,232,1,7
15578.0,162,1,79.55,2,1,1,211,1,4
15579.0,69,2,209.85,3,3,2,332,3,8
15581.0,131,11,553.53,2,5,4,254,3,11
15582.0,25,3,663.01,4,3,4,434,3,11
15584.0,24,5,564.96,4,4,4,444,3,12
15585.0,177,1,399.8,2,1,3,213,1,6
15587.0,50,2,61.199999999999996,3,3,1,331,3,7
15589.0,256,3,413.73,1,3,3,133,1,7
15592.0,47,1,314.66,3,1,3,313,3,7
15593.0,71,1,45.0,3,1,1,311,3,5
15594.0,16,6,1604.65,4,4,5,445,3,13
15596.0,101,9,1006.29,2,5,4,254,3,11
15597.0,30,2,315.71999999999997,4,3,3,433,3,10
15598.0,35,3,218.68,3,3,2,332,3,8
15599.0,27,2,653.6899999999999,4,3,4,434,3,11
15601.0,11,17,4996.07,5,5,5,555,0,15
15602.0,8,8,390.15,5,5,3,553,3,13
15604.0,52,1,216.39,3,1,2,312,3,6
15605.0,36,5,894.13,3,4,4,344,3,11
15606.0,61,10,866.23,3,5,4,354,3,12
15607.0,337,1,87.76,1,1,1,111,1,3
15608.0,60,3,800.16,3,3,4,334,3,10
15609.0,183,2,257.28000000000003,1,3,2,132,1,6
15610.0,52,1,112.46000000000001,3,1,1,311,3,5
15611.0,10,11,473.23,5,5,3,553,3,13
15612.0,36,2,90.9,3,3,1,331,3,7
15615.0,10,24,5589.07,5,5,5,555,0,15
15618.0,33,5,710.131,3,4,4,344,3,11
15620.0,50,6,1179.17,3,4,5,345,3,12
15621.0,4,2,61.85,5,3,1,531,3,9
15622.0,3,14,2663.11,5,5,5,555,0,15
15623.0,141,1,229.43,2,1,2,212,3,5
15624.0,117,4,511.5,2,4,3,243,3,9
15625.0,100,8,973.92,2,5,4,254,3,11
15626.0,75,2,562.56,2,3,4,234,3,9
15628.0,5,10,2540.14,5,5,5,555,0,15
15630.0,45,3,827.8,3,3,4,334,3,10
15632.0,16,9,1932.25,4,5,5,455,3,14
15634.0,17,1,227.65,4,1,2,412,3,7
15636.0,90,2,363.46000000000004,2,3,3,233,3,8
15637.0,53,1,223.36,3,1,2,312,3,6
15639.0,134,1,178.02,2,1,2,212,3,5
15640.0,4,15,6683.13,5,5,5,555,0,15
15641.0,105,4,1567.1200000000001,2,4,5,245,3,11
15643.0,179,6,269.85,1,4,2,142,1,7
15644.0,166,4,732.09,2,4,4,244,1,10
15645.0,19,1,434.11,4,1,3,413,3,8
15646.0,158,3,364.57000000000005,2,3,3,233,1,8
15648.0,204,4,411.35,1,4,3,143,1,8
15651.0,37,3,384.65999999999997,3,3,3,333,3,9
15652.0,91,1,243.29,2,1,2,212,3,5
15653.0,116,1,48.0,2,1,1,211,3,4
15654.0,9,2,257.01,5,3,2,532,3,10
15655.0,233,2,451.67,1,3,3,133,1,7
15656.0,45,4,569.4,3,4,4,344,3,11
15657.0,23,1,30.0,4,1,1,411,3,6
15658.0,190,5,561.15,1,4,4,144,1,9
15659.0,44,1,77.85,3,1,1,311,3,5
15660.0,25,10,1239.19,4,5,5,455,3,14
15661.0,317,1,19.8,1,1,1,111,1,3
15663.0,106,1,124.1,2,1,1,211,3,4
15664.0,51,2,202.51,3,3,2,332,3,8
15665.0,168,2,1816.05,2,3,5,235,1,10
15667.0,40,1,136.56,3,1,2,312,3,6
15669.0,40,5,390.75,3,4,3,343,3,10
15670.0,297,1,157.15,1,1,2,112,1,4
15671.0,26,6,1001.31,4,4,4,444,3,12
15673.0,88,4,1925.9,2,4,5,245,3,11
15674.0,73,5,1576.56,2,4,5,245,3,11
15675.0,81,3,216.16,2,3,2,232,3,7
15676.0,9,5,2584.65,5,4,5,545,3,14
15677.0,49,1,496.78,3,1,3,313,3,7
15678.0,53,1,165.5,3,1,2,312,3,6
15679.0,24,4,690.98,4,4,4,444,3,12
15680.0,9,3,1108.39,5,3,4,534,3,12
15681.0,25,5,894.46,4,4,4,444,3,12
15683.0,117,1,152.95,2,1,2,212,3,5
15687.0,9,10,2263.38,5,5,5,555,0,15
15689.0,120,2,118.2,2,3,1,231,3,6
15690.0,4,2,154.68,5,3,2,532,3,10
15692.0,28,1,191.04,4,1,2,412,3,7
15694.0,8,9,481.0,5,5,3,553,3,13
15695.0,267,2,357.81,1,3,3,133,1,7
15696.0,33,11,2184.16,3,5,5,355,0,13
15699.0,18,1,201.0,4,1,2,412,3,7
15700.0,172,3,539.18,2,3,4,234,1,9
15701.0,2,4,1175.66,5,4,5,545,3,14
15703.0,265,1,104.4,1,1,1,111,1,3
15704.0,140,4,1087.11,2,4,4,244,3,10
15705.0,201,1,19.5,1,1,1,111,1,3
15706.0,65,4,654.8100000000001,3,4,4,344,3,11
15707.0,35,4,748.76,3,4,4,344,3,11
15708.0,41,10,2374.35,3,5,5,355,0,13
15709.0,284,1,69.65,1,1,1,111,1,3
15712.0,9,4,743.3000000000001,5,4,4,544,3,13
15713.0,143,2,213.5,2,3,2,232,3,7
15714.0,12,2,212.93,5,3,2,532,3,10
15716.0,146,4,824.64,2,4,4,244,3,10
15717.0,234,1,150.3,1,1,2,112,1,4
15719.0,33,14,4590.97,3,5,5,355,0,13
15720.0,24,1,423.03000000000003,4,1,3,413,3,8
15721.0,12,1,388.1,5,1,3,513,3,9
15722.0,36,5,753.36,3,4,4,344,3,11
15723.0,365,1,137.0,1,1,2,112,1,4
15724.0,201,3,212.3,1,3,2,132,1,6
15725.0,15,1,382.25,4,1,3,413,3,8
15727.0,17,7,3655.41,4,5,5,455,0,14
15728.0,49,1,-9.3,3,1,1,311,3,5
15729.0,213,1,85.0,1,1,1,111,1,3
15730.0,66,4,931.41,3,4,4,344,3,11
15732.0,212,2,202.20000000000002,1,3,2,132,1,6
15733.0,283,1,112.4,1,1,1,111,1,3
15734.0,115,2,222.6,2,3,2,232,3,7
15737.0,23,9,874.34,4,5,4,454,3,13
15738.0,19,19,1942.48,4,5,5,455,0,14
15739.0,66,1,77.6,3,1,1,311,3,5
15740.0,49,1,126.80000000000001,3,1,1,311,3,5
15743.0,16,4,565.76,4,4,4,444,3,12
15744.0,78,1,6.959999999999999,2,1,1,211,3,4
15745.0,9,6,806.19,5,4,4,544,3,13
15746.0,134,1,182.96,2,1,2,212,3,5
15747.0,13,3,631.09,4,3,4,434,3,11
15748.0,40,1,134.41,3,1,2,312,3,6
15750.0,3,9,2156.9,5,5,5,555,0,15
15752.0,40,8,2535.62,3,5,5,355,0,13
15754.0,51,4,455.67,3,4,3,343,3,10
15755.0,1,8,2031.1200000000001,5,5,5,555,3,15
15756.0,61,4,454.41,3,4,3,343,3,10
15757.0,66,2,672.88,3,3,4,334,3,10
15758.0,25,1,205.25,4,1,2,412,3,7
15759.0,297,2,77.24000000000001,1,3,1,131,1,5
15762.0,65,2,482.95000000000005,3,3,3,333,3,9
15763.0,32,2,602.87,4,3,4,434,3,11
15764.0,81,10,2477.77,2,5,5,255,0,12
15766.0,64,1,90.06,3,1,1,311,3,5
15768.0,116,3,331.03,2,3,3,233,3,8
15773.0,6,1,128.8,5,1,1,511,3,7
15774.0,69,1,189.75,3,1,2,312,3,6
15775.0,245,1,87.9,1,1,1,111,1,3
15776.0,133,1,164.13,2,1,2,212,3,5
15777.0,241,2,162.66,1,3,2,132,1,6
15780.0,184,3,402.08,1,3,3,133,1,7
15781.0,25,4,243.01000000000002,4,4,2,442,3,10
15782.0,10,3,257.52,5,3,2,532,3,10
15783.0,11,1,165.62,5,1,2,512,3,8
15785.0,30,7,837.1,4,5,4,454,3,13
15786.0,44,5,3815.3,3,4,5,345,0,12
15787.0,26,3,752.56,4,3,4,434,3,11
15789.0,358,1,297.65999999999997,1,1,3,113,1,5
15790.0,10,1,143.43,5,1,2,512,3,8
15791.0,44,2,1093.02,3,3,4,334,3,10
15795.0,150,1,495.52,2,1,3,213,1,6
15796.0,1,9,1909.26,5,5,5,555,3,15
15799.0,76,3,675.44,2,3,4,234,3,9
15800.0,107,2,588.69,2,3,4,234,3,9
15801.0,46,4,946.44,3,4,4,344,3,11
15803.0,51,1,75.9,3,1,1,311,3,5
15804.0,1,17,3320.4,5,5,5,555,0,15
15805.0,23,18,4282.9,4,5,5,455,0,14
15806.0,46,3,371.22,3,3,3,333,3,9
15807.0,50,2,718.9,3,3,4,334,3,10
15808.0,306,5,1928.8200000000002,1,4,5,145,1,10
15809.0,36,5,287.28,3,4,3,343,3,10
15810.0,79,7,1179.95,2,5,5,255,3,12
15811.0,17,8,1892.13,4,5,5,455,3,14
15812.0,107,3,220.78,2,3,2,232,3,7
15813.0,208,2,389.26,1,3,3,133,1,7
15814.0,17,4,765.85,4,4,4,444,3,12
15815.0,64,3,155.28000000000003,3,3,2,332,3,8
15819.0,49,4,1728.57,3,4,5,345,3,12
15820.0,320,1,116.97999999999999,1,1,1,111,1,3
15821.0,44,2,396.86,3,3,3,333,3,9
15822.0,3,2,426.12,5,3,3,533,3,11
15823.0,337,1,-30.0,1,1,1,111,1,3
15825.0,172,1,159.84,2,1,2,212,1,5
15826.0,51,4,1002.9,3,4,4,344,3,11
15827.0,73,20,1393.78,2,5,5,255,0,12
15829.0,99,2,517.8199999999999,2,3,3,233,3,8
15830.0,29,2,451.0,4,3,3,433,3,10
15831.0,58,3,344.62,3,3,3,333,3,9
15832.0,254,1,821.49,1,1,4,114,1,6
15834.0,70,4,1477.53,3,4,5,345,3,12
15835.0,44,4,802.09,3,4,4,344,3,11
15836.0,50,1,49.97,3,1,1,311,3,5
15837.0,65,1,300.23,3,1,3,313,3,7
15838.0,25,1,17.28,4,1,1,411,3,6
15839.0,25,5,949.91,4,4,4,444,3,12
15840.0,59,3,307.9,3,3,3,333,3,9
15841.0,64,6,468.56,3,4,3,343,3,10
15843.0,304,1,80.70000000000002,1,1,1,111,1,3
15844.0,46,1,108.83999999999999,3,1,1,311,3,5
15845.0,18,9,2193.25,4,5,5,455,3,14
15847.0,38,2,278.04,3,3,2,332,3,8
15850.0,19,2,202.97,4,3,2,432,3,9
15852.0,197,1,52.21,1,1,1,111,1,3
15853.0,52,1,110.8,3,1,1,311,3,5
15854.0,4,11,981.1800000000001,5,5,4,554,3,14
15855.0,137,5,672.64,2,4,4,244,3,10
15856.0,4,27,5318.64,5,5,5,555,0,15
15857.0,19,1,174.6,4,1,2,412,3,7
15858.0,16,5,972.88,4,4,4,444,3,12
15860.0,41,8,754.76,3,5,4,354,3,12
15861.0,12,7,2751.17,5,5,5,555,0,15
15862.0,8,4,616.73,5,4,4,544,3,13
15863.0,26,2,42.44,4,3,1,431,3,8
15864.0,67,4,86.45,3,4,1,341,3,8
15865.0,41,3,311.38,3,3,3,333,3,9
15866.0,101,1,161.49,2,1,2,212,3,5
15867.0,5,16,2251.2,5,5,5,555,0,15
15869.0,277,2,119.4,1,3,1,131,1,5
15870.0,33,1,334.69,3,1,3,313,3,7
15872.0,15,2,268.2,4,3,2,432,3,9
15874.0,63,9,785.69,3,5,4,354,3,12
15877.0,2,2,376.18,5,3,3,533,3,11
15880.0,369,1,292.18,1,1,3,113,1,5
15881.0,312,5,107.28999999999999,1,4,1,141,1,6
15882.0,199,3,182.4,1,3,2,132,1,6
15883.0,2,2,348.28,5,3,3,533,3,11
15885.0,93,1,258.55,2,1,2,212,3,5
15886.0,60,1,104.5,3,1,1,311,3,5
15888.0,80,2,64.77,2,3,1,231,3,6
15889.0,157,2,333.67,2,3,3,233,1,8
15891.0,227,1,394.32,1,1,3,113,1,5
15894.0,253,2,176.05,1,3,2,132,1,6
15895.0,150,1,21.85,2,1,1,211,1,4
15897.0,194,2,90.53,1,3,1,131,1,5
15898.0,1,6,541.81,5,4,4,544,3,13
15899.0,369,1,43.5,1,1,1,111,1,3
15900.0,24,1,337.28,4,1,3,413,3,8
15901.0,17,3,272.76,4,3,2,432,3,9
15903.0,26,5,492.42,4,4,3,443,3,11
15904.0,8,1,128.23,5,1,1,511,3,7
15906.0,20,7,1120.59,4,5,4,454,3,13
15907.0,4,3,757.32,5,3,4,534,3,12
15909.0,174,1,69.53999999999999,2,1,1,211,1,4
15910.0,1,8,1154.23,5,5,4,554,3,14
15912.0,178,2,254.67000000000002,2,3,2,232,1,7
15916.0,16,9,1009.38,4,5,4,454,3,13
15917.0,248,1,60.550000000000004,1,1,1,111,1,3
15918.0,191,2,334.23,1,3,3,133,1,7
15919.0,20,2,483.74,4,3,3,433,3,10
15920.0,154,4,158.55,2,4,2,242,1,8
15921.0,173,1,151.06,2,1,2,212,1,5
15922.0,372,2,161.70000000000002,1,3,2,132,1,6
15923.0,373,1,78.3,1,1,1,111,1,3
15925.0,194,1,168.9,1,1,2,112,1,4
15930.0,67,1,393.63,3,1,3,313,3,7
15932.0,4,9,1138.13,5,5,4,554,3,14
15933.0,21,3,990.0500000000001,4,3,4,434,3,11
15935.0,239,1,91.04,1,1,1,111,1,3
15937.0,64,1,145.35,3,1,2,312,3,6
15938.0,112,5,237.58,2,4,2,242,3,8
15939.0,90,12,440.48999999999995,2,5,3,253,3,10
15940.0,311,1,-4.0,1,1,1,111,1,3
15942.0,134,1,178.14,2,1,2,212,3,5
15944.0,277,1,68.9,1,1,1,111,1,3
15945.0,365,1,13.6,1,1,1,111,1,3
15947.0,83,1,160.64000000000001,2,1,2,212,3,5
15948.0,8,2,931.84,5,3,4,534,3,12
15949.0,17,2,349.6,4,3,3,433,3,10
15950.0,2,5,1216.06,5,4,5,545,3,14
15951.0,9,2,583.27,5,3,4,534,3,12
15952.0,34,4,670.0400000000001,3,4,4,344,3,11
15953.0,15,9,853.02,4,5,4,454,3,13
15955.0,24,15,2700.26,4,5,5,455,0,14
15957.0,32,1,348.64,4,1,3,413,3,8
15958.0,74,1,44.4,2,1,1,211,3,4
15963.0,20,2,394.76,4,3,3,433,3,10
15965.0,17,4,693.0,4,4,4,444,3,12
15967.0,23,2,352.28,4,3,3,433,3,10
15969.0,3,3,272.7,5,3,2,532,3,10
15970.0,304,1,114.9,1,1,1,111,1,3
15971.0,67,6,148.25,3,4,2,342,3,9
15973.0,367,1,34.4,1,1,1,111,1,3
15974.0,39,8,2483.85,3,5,5,355,3,13
15975.0,84,1,371.01,2,1,3,213,3,6
15976.0,165,2,375.78000000000003,2,3,3,233,1,8
15977.0,17,2,579.32,4,3,4,434,3,11
15978.0,77,1,732.34,2,1,4,214,3,7
15980.0,89,2,309.59999999999997,2,3,3,233,3,8
15981.0,25,7,1289.28,4,5,5,455,3,14
15983.0,22,4,963.91,4,4,4,444,3,12
15984.0,3,10,1602.24,5,5,5,555,3,15
15985.0,123,2,452.18,2,3,3,233,3,8
15986.0,30,1,126.11999999999999,4,1,1,411,3,6
15987.0,12,5,506.44,5,4,3,543,3,12
15988.0,19,1,112.13,4,1,1,411,3,6
15990.0,44,2,514.8100000000001,3,3,3,333,3,9
15992.0,4,1,27.04,5,1,1,511,3,7
15993.0,9,9,2228.93,5,5,5,555,0,15
15994.0,55,1,244.85,3,1,2,312,3,6
15996.0,88,6,792.23,2,4,4,244,3,10
15998.0,37,6,2458.31,3,4,5,345,3,12
16003.0,30,5,1404.77,4,4,5,445,3,13
16005.0,12,4,470.06,5,4,3,543,3,12
16006.0,211,1,101.4,1,1,1,111,1,3
16007.0,48,4,1592.6200000000001,3,4,5,345,3,12
16008.0,24,3,428.26,4,3,3,433,3,10
16009.0,44,2,563.2,3,3,4,334,3,10
16010.0,246,3,354.05,1,3,3,133,1,7
16011.0,8,16,2829.58,5,5,5,555,0,15
16012.0,35,3,711.32,3,3,4,334,3,10
16013.0,8,8,798.9,5,5,4,554,3,14
16014.0,36,4,545.33,3,4,4,344,3,11
16015.0,4,4,552.0,5,4,4,544,3,13
16016.0,3,8,1246.56,5,5,5,555,3,15
16017.0,47,1,172.03,3,1,2,312,3,6
16018.0,39,2,237.54,3,3,2,332,3,8
16019.0,2,10,1946.33,5,5,5,555,0,15
16020.0,17,3,707.01,4,3,4,434,3,11
16022.0,260,1,489.78000000000003,1,1,3,113,1,5
16023.0,46,3,548.86,3,3,4,334,3,10
16024.0,12,1,224.39,5,1,2,512,3,8
16025.0,30,1,423.15999999999997,4,1,3,413,3,8
16026.0,43,1,236.09,3,1,2,312,3,6
16027.0,137,3,64.75,2,3,1,231,3,6
16029.0,81,3,91.8,2,3,1,231,3,6
16030.0,310,1,312.85,1,1,3,113,1,5
16031.0,92,2,434.05,2,3,3,233,3,8
16033.0,6,25,6563.32,5,5,5,555,0,15
16034.0,196,3,335.7,1,3,3,133,1,7
16036.0,87,2,607.69,2,3,4,234,3,9
16037.0,270,3,629.52,1,3,4,134,1,8
16038.0,8,4,424.48,5,4,3,543,3,12
16040.0,65,3,891.5,3,3,4,334,3,10
16042.0,22,5,1095.27,4,4,4,444,3,12
16043.0,38,4,527.94,3,4,3,343,3,10
16045.0,120,4,1049.4,2,4,4,244,3,10
16048.0,373,2,54.839999999999996,1,3,1,131,1,5
16049.0,40,3,973.99,3,3,4,334,3,10
16050.0,174,1,77.48,2,1,1,211,1,4
16052.0,54,1,262.98,3,1,2,312,3,6
16053.0,33,2,1075.45,3,3,4,334,3,10
16054.0,145,1,608.5600000000001,2,1,4,214,3,7
16055.0,221,1,78.0,1,1,1,111,1,3
16056.0,45,1,485.85,3,1,3,313,3,7
16057.0,4,10,1875.97,5,5,5,555,3,15
16059.0,66,6,1303.51,3,4,5,345,3,12
16062.0,10,4,571.52,5,4,4,544,3,13
16063.0,260,1,335.32,1,1,3,113,1,5
16065.0,365,1,317.84000000000003,1,1,3,113,1,5
16066.0,17,5,761.29,4,4,4,444,3,12
16070.0,22,2,419.78999999999996,4,3,3,433,3,10
16071.0,45,1,299.29,3,1,3,313,3,7
16072.0,288,1,93.6,1,1,1,111,1,3
16076.0,3,9,1488.16,5,5,5,555,3,15
16079.0,17,3,98.34,4,3,1,431,3,8
16080.0,82,2,135.0,2,3,2,232,3,7
16081.0,56,5,2241.21,3,4,5,345,3,12
16083.0,101,2,327.98,2,3,3,233,3,8
16084.0,299,1,351.68,1,1,3,113,1,5
16085.0,23,5,852.4,4,4,4,444,3,12
16086.0,59,6,487.5,3,4,3,343,3,10
16091.0,155,2,315.06,2,3,3,233,1,8
16092.0,115,4,744.0600000000001,2,4,4,244,3,10
16093.0,107,1,17.0,2,1,1,211,3,4
16094.0,12,6,793.23,5,4,4,544,3,13
16096.0,264,1,85.62,1,1,1,111,1,3
16097.0,240,1,110.4,1,1,1,111,1,3
16098.0,88,7,668.67,2,5,4,254,3,11
16099.0,50,3,607.1,3,3,4,334,3,10
16101.0,9,3,1229.46,5,3,5,535,3,13
16102.0,42,3,875.74,3,3,4,334,3,10
16103.0,80,4,395.3,2,4,3,243,3,9
16104.0,62,1,239.41,3,1,2,312,3,6
16105.0,249,1,165.6,1,1,2,112,1,4
16106.0,66,1,108.38,3,1,1,311,3,5
16107.0,29,4,195.3,4,4,2,442,3,10
16108.0,85,1,811.58,2,1,4,214,3,7
16109.0,219,1,147.12,1,1,2,112,1,4
16110.0,45,3,1232.15,3,3,5,335,3,11
16112.0,143,2,100.7,2,3,1,231,3,6
16113.0,183,1,110.15,1,1,1,111,1,3
16114.0,171,1,135.75000000000003,2,1,2,212,1,5
16115.0,10,8,1512.38,5,5,5,555,3,15
16116.0,212,1,446.98,1,1,3,113,1,5
16117.0,190,1,195.31,1,1,2,112,1,4
16119.0,8,2,317.16,5,3,3,533,3,11
16120.0,59,3,213.1,3,3,2,332,3,8
16121.0,57,2,817.51,3,3,4,334,3,10
16122.0,73,4,342.18,2,4,3,243,3,9
16123.0,52,1,215.28,3,1,2,312,3,6
16124.0,316,2,102.4,1,3,1,131,1,5
16125.0,367,1,228.45000000000002,1,1,2,112,1,4
16126.0,29,4,933.4300000000001,4,4,4,444,3,12
16127.0,39,1,609.45,3,1,4,314,3,8
16128.0,18,5,1498.27,4,4,5,445,3,13
16131.0,52,4,555.3199999999999,3,4,4,344,3,11
16133.0,4,38,2907.05,5,5,5,555,0,15
16134.0,22,3,571.89,4,3,4,434,3,11
16135.0,263,1,313.7,1,1,3,113,1,5
16136.0,60,3,535.94,3,3,3,333,3,9
16139.0,19,3,546.3100000000001,4,3,4,434,3,11
16140.0,53,3,456.93,3,3,3,333,3,9
16141.0,88,1,430.70000000000005,2,1,3,213,3,6
16142.0,250,1,356.04,1,1,3,113,1,5
16143.0,3,7,1893.17,5,5,5,555,3,15
16145.0,9,18,2957.64,5,5,5,555,0,15
16146.0,204,2,446.73,1,3,3,133,1,7
16147.0,134,1,243.08,2,1,2,212,3,5
16149.0,5,2,251.24,5,3,2,532,3,10
16150.0,39,10,1654.97,3,5,5,355,3,13
16152.0,269,1,30.0,1,1,1,111,1,3
16153.0,50,5,1463.53,3,4,5,345,3,12
16156.0,9,11,2096.32,5,5,5,555,0,15
16157.0,16,4,298.1,4,4,3,443,3,11
16159.0,282,1,303.2,1,1,3,113,1,5
